,^RUT,^RUT,^RUT,^RUT,^RUT,^RUT,QQQ,QQQ,QQQ,QQQ,QQQ,QQQ
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2014-03-20,1193.3699951171875,1200.9100341796875,1190.0799560546875,1198.969970703125,1198.969970703125,3327540000,89.76000213623047,90.55999755859375,89.58000183105469,90.29000091552734,84.52259063720703,31634500
2014-03-21,1203.1600341796875,1208.1400146484375,1192.800048828125,1193.72998046875,1193.72998046875,5270710000,90.5999984741211,90.6500015258789,88.83000183105469,89.0,83.5055160522461,62754000
2014-03-24,1196.02001953125,1196.699951171875,1169.510009765625,1178.22998046875,1178.22998046875,3409000000,89.31999969482422,89.38999938964844,87.41000366210938,88.22000122070312,82.77367401123047,77735300
2014-03-25,1183.8399658203125,1190.780029296875,1171.949951171875,1178.050048828125,1178.050048828125,3200560000,88.68000030517578,89.25,87.7699966430664,88.51000213623047,83.04576873779297,41723300
2014-03-26,1184.2099609375,1185.2900390625,1155.489990234375,1155.489990234375,1155.489990234375,3480850000,88.94999694824219,89.1500015258789,87.36000061035156,87.37000274658203,81.97615051269531,40930400
2014-03-27,1155.050048828125,1161.0899658203125,1146.8299560546875,1151.43994140625,1151.43994140625,3733430000,87.25,87.63999938964844,86.4000015258789,86.87999725341797,81.51641082763672,64784500
2014-03-28,1151.9599609375,1167.52001953125,1149.6099853515625,1151.81005859375,1151.81005859375,2955520000,87.16000366210938,88.01000213623047,86.80999755859375,87.05000305175781,81.6759033203125,39895100
2014-03-31,1158.1099853515625,1174.6199951171875,1156.6700439453125,1173.0400390625,1173.0400390625,3274300000,87.7300033569336,88.26000213623047,87.62000274658203,87.66999816894531,82.25764465332031,33924300
2014-04-01,1175.469970703125,1189.1300048828125,1175.469970703125,1188.699951171875,1188.699951171875,3336190000,88.0999984741211,89.2699966430664,87.70999908447266,89.20999908447266,83.70254516601562,38683800
2014-04-02,1190.7900390625,1192.9100341796875,1187.52001953125,1192.81005859375,1192.81005859375,3131660000,89.58999633789062,89.68000030517578,89.04000091552734,89.44000244140625,83.9183578491211,34631600
2014-04-03,1193.43994140625,1193.9599609375,1176.699951171875,1181.1199951171875,1181.1199951171875,3055600000,89.52999877929688,89.68000030517578,88.22000122070312,88.7300033569336,83.25220489501953,30319100
2014-04-04,1187.6600341796875,1189.25,1150.4100341796875,1153.3800048828125,1153.3800048828125,3583750000,89.31999969482422,89.41000366210938,86.13999938964844,86.37000274658203,81.03787231445312,131213200
2014-04-07,1150.3499755859375,1150.449951171875,1130.0400390625,1135.780029296875,1135.780029296875,3801540000,85.83000183105469,86.62999725341797,84.94999694824219,85.55000305175781,80.26853942871094,83995800
2014-04-08,1136.8699951171875,1149.0,1131.27001953125,1144.239990234375,1144.239990234375,3721450000,85.6500015258789,86.45999908447266,85.3499984741211,86.33999633789062,81.00971221923828,51495700
2014-04-09,1148.010009765625,1160.4200439453125,1144.77001953125,1159.9599609375,1159.9599609375,3308650000,86.66000366210938,87.87000274658203,86.43000030517578,87.81999969482422,82.39836120605469,45685200
2014-04-10,1159.27001953125,1159.800048828125,1123.6800537109375,1127.6600341796875,1127.6600341796875,3758780000,87.87999725341797,87.87999725341797,84.86000061035156,85.0999984741211,79.84628295898438,73659600
2014-04-11,1119.530029296875,1128.9599609375,1107.9300537109375,1111.43994140625,1111.43994140625,3743460000,84.33999633789062,85.44000244140625,83.91000366210938,84.11000061035156,78.91741943359375,93657400
2014-04-14,1120.81005859375,1126.31005859375,1105.56005859375,1115.3499755859375,1115.3499755859375,3111540000,84.8499984741211,85.22000122070312,83.98999786376953,84.7699966430664,79.53665161132812,46500700
2014-04-15,1117.9000244140625,1123.77001953125,1095.7900390625,1119.489990234375,1119.489990234375,3736440000,85.08000183105469,85.54000091552734,83.27999877929688,85.05000305175781,79.79936981201172,84631500
2014-04-16,1126.4599609375,1132.1099853515625,1121.8599853515625,1131.77001953125,1131.77001953125,3155080000,85.79000091552734,86.18000030517578,85.08999633789062,86.18000030517578,80.8595962524414,46970900
2014-04-17,1130.27001953125,1141.1099853515625,1127.050048828125,1137.9000244140625,1137.9000244140625,3341430000,85.8499984741211,86.62999725341797,85.62999725341797,86.19999694824219,80.87837982177734,53719500
2014-04-21,1139.5899658203125,1142.3900146484375,1132.219970703125,1142.31005859375,1142.31005859375,2642500000,86.4000015258789,86.83999633789062,86.0,86.83999633789062,81.47886657714844,25947900
2014-04-22,1143.3599853515625,1157.8699951171875,1143.3599853515625,1155.6099853515625,1155.6099853515625,3215440000,87.13999938964844,87.75,86.98999786376953,87.52999877929688,82.12627410888672,38593400
2014-04-23,1155.050048828125,1155.4200439453125,1146.8399658203125,1147.0799560546875,1147.0799560546875,3085720000,87.52999877929688,87.55999755859375,86.70999908447266,86.76000213623047,81.40381622314453,34376700
2014-04-24,1152.6400146484375,1152.8199462890625,1136.4300537109375,1144.3499755859375,1144.3499755859375,3191830000,88.19000244140625,88.20999908447266,86.6500015258789,87.58999633789062,82.18256378173828,48926300
2014-04-25,1139.010009765625,1139.010009765625,1120.97998046875,1123.030029296875,1123.030029296875,3213020000,87.06999969482422,87.16999816894531,85.9800033569336,86.19000244140625,80.86898803710938,44334000
2014-04-28,1127.1800537109375,1131.6700439453125,1102.260009765625,1117.06005859375,1117.06005859375,4034680000,86.5999984741211,87.11000061035156,85.11000061035156,86.47000122070312,81.13169860839844,58623800
2014-04-29,1122.0400390625,1126.4599609375,1118.4200439453125,1120.8299560546875,1120.8299560546875,3647820000,86.7300033569336,87.31999969482422,86.30999755859375,87.16000366210938,81.77912139892578,36742700
2014-04-30,1118.4599609375,1126.9599609375,1109.3699951171875,1126.8599853515625,1126.8599853515625,3779230000,86.76000213623047,87.4800033569336,86.54000091552734,87.38999938964844,81.99490356445312,38689400
2014-05-01,1126.0400390625,1133.72998046875,1114.2900390625,1125.969970703125,1125.969970703125,3416740000,87.52999877929688,88.1500015258789,87.30999755859375,87.6500015258789,82.23885345458984,37127200
2014-05-02,1127.02001953125,1137.800048828125,1126.3900146484375,1128.800048828125,1128.800048828125,3159560000,87.94999694824219,88.11000061035156,87.27999877929688,87.48999786376953,82.08875274658203,40074200
2014-05-05,1122.219970703125,1127.989990234375,1115.0999755859375,1126.300048828125,1126.300048828125,2733730000,86.97000122070312,87.97000122070312,86.76000213623047,87.94999694824219,82.52034759521484,27924400
2014-05-06,1121.949951171875,1124.050048828125,1108.010009765625,1108.010009765625,1108.010009765625,3327260000,87.80999755859375,87.86000061035156,86.7699966430664,86.80999755859375,81.4507064819336,33698500
2014-05-07,1109.6099853515625,1110.8499755859375,1093.280029296875,1108.550048828125,1108.550048828125,3632950000,86.98999786376953,87.08000183105469,85.52999877929688,86.55999755859375,81.2161636352539,67489100
2014-05-08,1107.6099853515625,1119.7900390625,1095.510009765625,1097.4300537109375,1097.4300537109375,3393420000,86.25,87.52999877929688,86.05000305175781,86.4800033569336,81.1410903930664,46556900
2014-05-09,1092.4000244140625,1107.3800048828125,1091.5,1107.219970703125,1107.219970703125,3025020000,86.43000030517578,86.86000061035156,85.8499984741211,86.80000305175781,81.44134521484375,35081500
2014-05-12,1111.68994140625,1136.949951171875,1111.68994140625,1133.6500244140625,1133.6500244140625,3005740000,87.31999969482422,88.26000213623047,87.23999786376953,88.2300033569336,82.7830581665039,38951100
2014-05-13,1132.77001953125,1134.449951171875,1121.030029296875,1121.1600341796875,1121.1600341796875,2915680000,88.30999755859375,88.61000061035156,88.12000274658203,88.29000091552734,82.83934783935547,30311900
2014-05-14,1120.030029296875,1120.030029296875,1102.06005859375,1103.1400146484375,1103.1400146484375,2822060000,88.0199966430664,88.3499984741211,87.62000274658203,87.83000183105469,82.40775299072266,26483600
2014-05-15,1099.18994140625,1099.18994140625,1082.530029296875,1095.989990234375,1095.989990234375,3552640000,87.80999755859375,87.95999908447266,86.58000183105469,87.13999938964844,81.76034545898438,59680300
2014-05-16,1095.1800537109375,1102.9100341796875,1088.56005859375,1102.9100341796875,1102.9100341796875,3173650000,87.23999786376953,87.76000213623047,86.63999938964844,87.70999908447266,82.29515838623047,66804100
2014-05-19,1100.5799560546875,1116.0400390625,1099.6199951171875,1114.4300537109375,1114.4300537109375,2664250000,87.44999694824219,88.45999908447266,87.30000305175781,88.31999969482422,82.86752319335938,32017000
2014-05-20,1112.0799560546875,1112.0799560546875,1092.0,1097.9000244140625,1097.9000244140625,3007700000,88.27999877929688,88.5999984741211,87.63999938964844,88.0,82.56725311279297,33716000
2014-05-21,1101.3699951171875,1107.260009765625,1093.6700439453125,1103.6300048828125,1103.6300048828125,2777140000,88.16000366210938,88.88999938964844,88.11000061035156,88.83999633789062,83.35539245605469,36837700
2014-05-22,1105.449951171875,1116.6099853515625,1105.1500244140625,1113.8699951171875,1113.8699951171875,2759800000,88.94000244140625,89.4800033569336,88.80000305175781,89.2300033569336,83.72132873535156,30617100
2014-05-23,1115.300048828125,1126.199951171875,1113.75,1126.18994140625,1126.18994140625,2396280000,89.31999969482422,89.9000015258789,89.12000274658203,89.87999725341797,84.3311996459961,22687300
2014-05-27,1132.4300537109375,1144.0999755859375,1132.4300537109375,1142.199951171875,1142.199951171875,2911020000,90.27999877929688,91.0199966430664,90.19999694824219,91.0,85.3820571899414,29725200
2014-05-28,1140.8399658203125,1140.8399658203125,1132.949951171875,1136.6800537109375,1136.6800537109375,2976450000,90.97000122070312,91.0999984741211,90.6500015258789,90.72000122070312,85.11934661865234,30468100
2014-05-29,1140.0899658203125,1141.3499755859375,1134.780029296875,1140.0699462890625,1140.0699462890625,2709050000,91.04000091552734,91.30999755859375,90.86000061035156,91.30000305175781,85.66352081298828,33036100
2014-05-30,1141.72998046875,1141.72998046875,1130.800048828125,1134.5,1134.5,3263490000,91.31999969482422,91.44999694824219,90.83000183105469,91.30999755859375,85.67291259765625,29906400
2014-06-02,1136.3699951171875,1136.8199462890625,1121.050048828125,1128.9000244140625,1128.9000244140625,2509020000,91.41999816894531,91.44000244140625,90.63999938964844,91.22000122070312,85.5884780883789,30409900
2014-06-03,1125.22998046875,1129.260009765625,1118.6600341796875,1126.1500244140625,1126.1500244140625,2867180000,90.91999816894531,91.33000183105469,90.80000305175781,91.18000030517578,85.55093383789062,21774500
2014-06-04,1122.9100341796875,1131.75,1119.8599853515625,1131.219970703125,1131.219970703125,2793920000,90.94999694824219,91.66999816894531,90.80999755859375,91.5199966430664,85.86995697021484,20118300
2014-06-05,1133.780029296875,1153.93994140625,1128.4000244140625,1153.93994140625,1153.93994140625,3113270000,91.5999984741211,92.45999908447266,91.29000091552734,92.29000091552734,86.5924072265625,35583100
2014-06-06,1158.68994140625,1167.5400390625,1158.3900146484375,1165.2099609375,1165.2099609375,2864300000,92.62999725341797,92.81999969482422,92.44999694824219,92.81999969482422,87.08969116210938,22680600
2014-06-09,1166.280029296875,1179.8399658203125,1166.1400146484375,1175.8800048828125,1175.8800048828125,2812180000,92.83999633789062,92.9800033569336,92.5,92.75,87.02400207519531,23399500
2014-06-10,1173.1199951171875,1173.8399658203125,1166.9000244140625,1172.7099609375,1172.7099609375,2702360000,92.66999816894531,92.95999908447266,92.55999755859375,92.91000366210938,87.17414093017578,20626000
2014-06-11,1167.68994140625,1168.989990234375,1161.4300537109375,1166.7099609375,1166.7099609375,2710620000,92.58999633789062,93.0199966430664,92.5,92.88999938964844,87.1553726196289,22878200
2014-06-12,1165.27001953125,1165.3699951171875,1156.0699462890625,1159.4000244140625,1159.4000244140625,3040480000,92.69000244140625,92.79000091552734,91.7300033569336,92.05000305175781,86.36723327636719,35275900
2014-06-13,1162.5899658203125,1164.0899658203125,1154.3299560546875,1162.6800537109375,1162.6800537109375,2598230000,92.44999694824219,92.55000305175781,91.91999816894531,92.31999969482422,86.62056732177734,39447100
2014-06-16,1162.02001953125,1166.9300537109375,1158.0999755859375,1166.8199462890625,1166.8199462890625,2926130000,92.16000366210938,92.66999816894531,91.95999908447266,92.4000015258789,86.69561767578125,25212300
2014-06-17,1165.6400146484375,1179.2900390625,1163.6700439453125,1176.6199951171875,1176.6199951171875,2971260000,92.33000183105469,92.69999694824219,92.18000030517578,92.44999694824219,86.74254608154297,19977900
2014-06-18,1176.6400146484375,1183.3800048828125,1172.030029296875,1183.1300048828125,1183.1300048828125,3065220000,92.54000091552734,93.0999984741211,91.9800033569336,92.97000122070312,87.23043823242188,34514000
2014-06-19,1185.8800048828125,1186.780029296875,1177.800048828125,1184.030029296875,1184.030029296875,2952150000,93.11000061035156,93.16999816894531,92.48999786376953,92.91000366210938,87.17414093017578,38422200
2014-06-20,1186.1300048828125,1188.52001953125,1182.050048828125,1188.4300537109375,1188.4300537109375,4336240000,92.69999694824219,92.87000274658203,92.52999877929688,92.7699966430664,87.27668762207031,25897500
2014-06-23,1189.469970703125,1190.31005859375,1183.1600341796875,1184.949951171875,1184.949951171875,2717630000,92.76000213623047,92.81999969482422,92.51000213623047,92.79000091552734,87.29550170898438,20837900
2014-06-24,1182.9599609375,1193.5999755859375,1172.97998046875,1173.239990234375,1173.239990234375,3089700000,92.77999877929688,93.56999969482422,92.43000030517578,92.69999694824219,87.21080780029297,31945800
2014-06-25,1168.739990234375,1182.75,1168.530029296875,1182.6800537109375,1182.6800537109375,3106710000,92.48999786376953,93.44999694824219,92.4800033569336,93.29000091552734,87.76588439941406,32818600
2014-06-26,1182.6099853515625,1182.7900390625,1172.9100341796875,1180.7099609375,1180.7099609375,2778840000,93.3499984741211,93.36000061035156,92.62000274658203,93.33999633789062,87.81291961669922,22563900
2014-06-27,1175.25,1189.5,1175.02001953125,1189.5,1189.5,4290590000,93.22000122070312,93.7699966430664,93.19000244140625,93.75,88.19863891601562,22877800
2014-06-30,1188.4100341796875,1193.4000244140625,1185.239990234375,1192.9599609375,1192.9599609375,3037350000,93.7300033569336,94.13999938964844,93.66999816894531,93.91000366210938,88.34918212890625,19751900
2014-07-01,1196.22998046875,1213.550048828125,1196.1300048828125,1205.949951171875,1205.949951171875,3188240000,94.23999786376953,95.19000244140625,94.19999694824219,94.94000244140625,89.31819152832031,31862500
2014-07-02,1204.780029296875,1207.3699951171875,1198.5799560546875,1199.5,1199.5,2851480000,95.0,95.23999786376953,94.91000366210938,95.0999984741211,89.46871185302734,18777300
2014-07-03,1203.469970703125,1208.1500244140625,1203.4300537109375,1208.1500244140625,1208.1500244140625,1998090000,95.41000366210938,95.69999694824219,95.1500015258789,95.69999694824219,90.03317260742188,15291700
2014-07-07,1204.6400146484375,1204.6500244140625,1186.5699462890625,1186.739990234375,1186.739990234375,2681260000,95.58999633789062,95.70999908447266,95.2300033569336,95.41000366210938,89.76036071777344,23266400
2014-07-08,1184.719970703125,1184.719970703125,1166.969970703125,1172.1500244140625,1172.1500244140625,3302430000,95.2300033569336,95.30000305175781,93.87000274658203,94.26000213623047,88.6784439086914,40612400
2014-07-09,1174.8699951171875,1177.3699951171875,1170.1300048828125,1173.81005859375,1173.81005859375,2858800000,94.51000213623047,95.06999969482422,94.23999786376953,94.95999908447266,89.33699798583984,29919000
2014-07-10,1158.5899658203125,1168.219970703125,1151.1199951171875,1161.8599853515625,1161.8599853515625,3165690000,93.73999786376953,95.05000305175781,93.62999725341797,94.66000366210938,89.05475616455078,44245300
2014-07-11,1160.1199951171875,1161.760009765625,1155.199951171875,1159.9300537109375,1159.9300537109375,2684630000,94.9000015258789,95.2699966430664,94.61000061035156,95.2699966430664,89.62864685058594,19566300
2014-07-14,1168.0,1169.550048828125,1163.8499755859375,1167.2099609375,1167.2099609375,2744920000,95.69999694824219,96.05999755859375,95.54000091552734,95.83999633789062,90.16488647460938,19579000
2014-07-15,1165.5400390625,1167.449951171875,1148.72998046875,1153.81005859375,1153.81005859375,3328740000,95.98999786376953,96.12999725341797,94.83000183105469,95.51000213623047,89.85442352294922,39467500
2014-07-16,1159.300048828125,1159.9599609375,1148.1800537109375,1151.550048828125,1151.550048828125,3390950000,96.19999694824219,96.30000305175781,95.79000091552734,95.88999938964844,90.21195220947266,22052600
2014-07-17,1146.9599609375,1150.47998046875,1131.4200439453125,1133.5999755859375,1133.5999755859375,3381680000,95.62999725341797,95.97000122070312,94.31999969482422,94.62000274658203,89.01715850830078,43111500
2014-07-18,1131.9200439453125,1152.02001953125,1131.8299560546875,1151.6099853515625,1151.6099853515625,3106060000,95.11000061035156,96.16999816894531,95.0,96.12000274658203,90.42830657958984,36682200
2014-07-21,1146.3900146484375,1148.0799560546875,1140.050048828125,1146.6600341796875,1146.6600341796875,2611160000,95.91999816894531,96.16000366210938,95.55000305175781,96.0,90.31542205810547,29750700
2014-07-22,1151.4599609375,1160.239990234375,1151.4599609375,1156.1500244140625,1156.1500244140625,2890480000,96.44999694824219,96.76000213623047,96.3499984741211,96.61000061035156,90.8892822265625,25770400
2014-07-23,1157.43994140625,1161.989990234375,1155.760009765625,1158.1099853515625,1158.1099853515625,2869720000,96.94999694824219,97.33999633789062,96.7699966430664,97.2300033569336,91.47258758544922,28947500
2014-07-24,1159.699951171875,1163.6600341796875,1153.5899658203125,1156.260009765625,1156.260009765625,3203530000,97.4000015258789,97.51000213623047,96.9800033569336,97.12000274658203,91.36908721923828,24707200
2014-07-25,1149.780029296875,1149.780029296875,1141.8399658203125,1144.719970703125,1144.719970703125,2638960000,96.62000274658203,96.87000274658203,96.2300033569336,96.73999786376953,91.0115966796875,29898900
2014-07-28,1145.1800537109375,1145.1800537109375,1132.1600341796875,1139.5,1139.5,2803320000,96.83999633789062,97.0199966430664,96.0199966430664,96.7699966430664,91.03983306884766,25603400
2014-07-29,1141.6500244140625,1149.0799560546875,1140.3199462890625,1141.6400146484375,1141.6400146484375,3183300000,96.9800033569336,97.19999694824219,96.5199966430664,96.5999984741211,90.87989807128906,27022200
2014-07-30,1147.9599609375,1150.6099853515625,1142.5400390625,1146.5699462890625,1146.5699462890625,3448250000,97.13999938964844,97.31999969482422,96.5999984741211,96.9800033569336,91.23736572265625,35348500
2014-07-31,1137.260009765625,1137.260009765625,1120.06005859375,1120.0699462890625,1120.0699462890625,4193000000,96.18000030517578,96.33999633789062,94.87999725341797,95.0199966430664,89.3934326171875,50047900
2014-08-01,1120.5400390625,1123.93994140625,1107.31005859375,1114.8599853515625,1114.8599853515625,3789660000,94.81999969482422,95.33999633789062,94.04000091552734,94.66999816894531,89.06416320800781,60708000
2014-08-04,1118.4599609375,1125.5400390625,1108.27001953125,1124.8199462890625,1124.8199462890625,3072920000,94.87000274658203,95.69000244140625,94.5199966430664,95.31999969482422,89.6756591796875,33230500
2014-08-05,1119.68994140625,1129.4200439453125,1114.8699951171875,1121.56005859375,1121.56005859375,3462520000,94.94000244140625,95.20999908447266,94.1500015258789,94.58999633789062,88.98889923095703,50331100
2014-08-06,1116.0799560546875,1131.6400146484375,1114.2900390625,1125.550048828125,1125.550048828125,3539150000,94.0,95.11000061035156,93.91999816894531,94.5199966430664,88.92305755615234,34431900
2014-08-07,1127.969970703125,1131.4100341796875,1116.4300537109375,1119.760009765625,1119.760009765625,3230520000,94.95999908447266,95.13999938964844,93.88999938964844,94.22000122070312,88.64080810546875,33274700
2014-08-08,1119.8800048828125,1131.8599853515625,1118.489990234375,1131.3499755859375,1131.3499755859375,2902280000,94.37000274658203,95.01000213623047,93.97000122070312,94.9000015258789,89.28054809570312,40236900
2014-08-11,1136.47998046875,1148.8900146484375,1135.239990234375,1141.9300537109375,1141.9300537109375,2784890000,95.2699966430664,95.76000213623047,95.19999694824219,95.45999908447266,89.807373046875,28277500
2014-08-12,1138.6300048828125,1141.280029296875,1129.1099853515625,1133.030029296875,1133.030029296875,2611700000,95.36000061035156,95.66999816894531,94.93000030517578,95.41999816894531,89.7697525024414,28152300
2014-08-13,1136.1700439453125,1143.22998046875,1135.6099853515625,1141.780029296875,1141.780029296875,2718020000,95.80999755859375,96.47000122070312,95.76000213623047,96.43000030517578,90.7199478149414,27996500
2014-08-14,1142.1300048828125,1144.1500244140625,1140.8199462890625,1143.3399658203125,1143.3399658203125,2609460000,96.55999755859375,96.94999694824219,96.43000030517578,96.93000030517578,91.19036865234375,25006600
2014-08-15,1151.31005859375,1151.6099853515625,1131.8299560546875,1141.6500244140625,1141.6500244140625,3023380000,97.48999786376953,97.62999725341797,96.4800033569336,97.4000015258789,91.63252258300781,55205500
2014-08-18,1149.4000244140625,1158.4000244140625,1149.4000244140625,1158.4000244140625,1158.4000244140625,2638160000,97.91000366210938,98.23999786376953,97.7699966430664,98.1500015258789,92.33810424804688,38938300
2014-08-19,1159.8299560546875,1164.06005859375,1159.8299560546875,1162.469970703125,1162.469970703125,2656430000,98.37999725341797,98.76000213623047,98.31999969482422,98.69999694824219,92.85552978515625,21363400
2014-08-20,1158.75,1159.219970703125,1152.77001953125,1157.510009765625,1157.510009765625,2579560000,98.62000274658203,98.9000015258789,98.52999877929688,98.69999694824219,92.85552978515625,23435600
2014-08-21,1157.219970703125,1160.969970703125,1147.449951171875,1160.030029296875,1160.030029296875,2638920000,98.75,98.94999694824219,98.5999984741211,98.9000015258789,93.04368591308594,19339500
2014-08-22,1159.3800048828125,1163.219970703125,1154.9599609375,1160.3399658203125,1160.3399658203125,2301860000,98.94000244140625,99.25,98.72000122070312,99.05000305175781,93.18480682373047,24692000
2014-08-25,1167.1300048828125,1170.68994140625,1161.800048828125,1165.219970703125,1165.219970703125,2233880000,99.5199966430664,99.68000030517578,99.16000366210938,99.4000015258789,93.51410675048828,24124700
2014-08-26,1166.18994140625,1176.1199951171875,1166.18994140625,1175.1700439453125,1175.1700439453125,2451950000,99.55000305175781,99.61000061035156,99.2699966430664,99.5,93.6081771850586,20100400
2014-08-27,1176.4000244140625,1177.0699462890625,1171.1400146484375,1172.7099609375,1172.7099609375,2344350000,99.52999877929688,99.63999938964844,99.30999755859375,99.5199966430664,93.6269760131836,15589100
2014-08-28,1168.260009765625,1169.0899658203125,1164.1099853515625,1165.949951171875,1165.949951171875,2282400000,99.18000030517578,99.52999877929688,99.08000183105469,99.41000366210938,93.52349853515625,23563900
2014-08-29,1167.5899658203125,1174.8199462890625,1164.780029296875,1174.3499755859375,1174.3499755859375,2259130000,99.62999725341797,99.91000366210938,99.2699966430664,99.77999877929688,93.87158203125,17906300
2014-09-02,1177.2900390625,1181.3699951171875,1173.06005859375,1179.469970703125,1179.469970703125,2819980000,100.0199966430664,100.0999984741211,99.66000366210938,100.06999969482422,94.14442443847656,18326800
2014-09-03,1183.2900390625,1183.8499755859375,1170.8399658203125,1172.199951171875,1172.199951171875,2809980000,100.33999633789062,100.33999633789062,99.30000305175781,99.4800033569336,93.58935546875,25950700
2014-09-04,1174.1700439453125,1180.6800537109375,1165.27001953125,1167.2099609375,1167.2099609375,3072410000,99.70999908447266,100.22000122070312,99.13999938964844,99.38999938964844,93.50466918945312,24663500
2014-09-05,1164.3399658203125,1170.3699951171875,1160.02001953125,1170.1300048828125,1170.1300048828125,2818300000,99.54000091552734,99.94999694824219,99.02999877929688,99.88999938964844,93.97508239746094,30798200
2014-09-08,1169.3199462890625,1174.219970703125,1166.1199951171875,1172.31005859375,1172.31005859375,2789090000,99.91999816894531,100.33000183105469,99.62000274658203,100.08000183105469,94.15381622314453,25571300
2014-09-09,1170.93994140625,1171.239990234375,1157.8499755859375,1158.5,1158.5,2882830000,100.08999633789062,100.45999908447266,99.05999755859375,99.25,93.37296295166016,36449200
2014-09-10,1158.77001953125,1165.1099853515625,1155.1099853515625,1164.989990234375,1164.989990234375,2912440000,99.37999725341797,100.11000061035156,99.0999984741211,100.06999969482422,94.14442443847656,31080100
2014-09-11,1159.5,1172.6500244140625,1158.5999755859375,1172.3399658203125,1172.3399658203125,2941690000,99.63999938964844,100.04000091552734,99.23999786376953,99.98999786376953,94.06914520263672,28691900
2014-09-12,1172.9300537109375,1172.949951171875,1157.43994140625,1160.6099853515625,1160.6099853515625,3207120000,99.9000015258789,99.93000030517578,99.16999816894531,99.4800033569336,93.58935546875,30444400
2014-09-15,1159.97998046875,1160.06005859375,1144.4100341796875,1146.52001953125,1146.52001953125,2776530000,99.58999633789062,99.5999984741211,98.22000122070312,98.5199966430664,92.68618774414062,32972200
2014-09-16,1144.25,1152.8599853515625,1141.449951171875,1150.969970703125,1150.969970703125,3160320000,98.1500015258789,99.56999969482422,98.05000305175781,99.37999725341797,93.49528503417969,38166900
2014-09-17,1151.9599609375,1159.8499755859375,1149.9300537109375,1153.8900146484375,1153.8900146484375,3209430000,99.36000061035156,100.0,98.93000030517578,99.52999877929688,93.63639068603516,37196500
2014-09-18,1157.0799560546875,1160.300048828125,1156.0699462890625,1159.27001953125,1159.27001953125,3235340000,99.83999633789062,100.29000091552734,99.7300033569336,100.27999877929688,94.34197998046875,30196700
2014-09-19,1161.6500244140625,1163.8599853515625,1143.469970703125,1146.9200439453125,1146.9200439453125,4680220000,100.45999908447266,100.55999755859375,99.58000183105469,99.9800033569336,94.28350830078125,46918000
2014-09-22,1141.989990234375,1141.989990234375,1127.4200439453125,1129.3599853515625,1129.3599853515625,3349680000,99.73999786376953,99.75,98.62000274658203,99.05000305175781,93.40648651123047,48658000
2014-09-23,1126.510009765625,1131.6300048828125,1118.719970703125,1118.719970703125,1118.719970703125,3279360000,98.6500015258789,99.22000122070312,98.58000183105469,98.77999877929688,93.15188598632812,33989600
2014-09-24,1120.6600341796875,1129.5899658203125,1116.1300048828125,1128.31005859375,1128.31005859375,3313850000,98.87999725341797,99.88999938964844,98.54000091552734,99.83999633789062,94.1514892578125,35959000
2014-09-25,1126.0999755859375,1126.0999755859375,1107.510009765625,1110.239990234375,1110.239990234375,3273060000,99.5199966430664,99.6500015258789,97.69999694824219,97.73999786376953,92.17113494873047,68642500
2014-09-26,1111.6300048828125,1119.72998046875,1111.0400390625,1119.3299560546875,1119.3299560546875,2929440000,98.05999755859375,98.95999908447266,97.88999938964844,98.77999877929688,93.15188598632812,56106200
2014-09-29,1110.4300537109375,1120.550048828125,1107.81005859375,1117.9100341796875,1117.9100341796875,3094440000,97.80000305175781,98.91999816894531,97.75,98.6500015258789,93.02928161621094,33342700
2014-09-30,1118.219970703125,1118.699951171875,1101.6700439453125,1101.6800537109375,1101.6800537109375,3951100000,98.91999816894531,99.30000305175781,98.31999969482422,98.79000091552734,93.16130828857422,41834300
2014-10-01,1101.0799560546875,1101.18994140625,1083.0,1085.4100341796875,1085.4100341796875,4188590000,98.51000213623047,98.61000061035156,96.9000015258789,97.20999908447266,91.67132568359375,58164900
2014-10-02,1085.1400146484375,1099.4599609375,1077.9599609375,1096.3800048828125,1096.3800048828125,4012510000,97.16999816894531,97.51000213623047,95.97000122070312,97.20999908447266,91.67132568359375,54501300
2014-10-03,1105.1199951171875,1109.8699951171875,1101.510009765625,1104.739990234375,1104.739990234375,3560970000,97.77999877929688,98.56999969482422,97.44000244140625,98.16999816894531,92.57665252685547,41627800
2014-10-06,1107.3599853515625,1108.0,1093.77001953125,1094.6500244140625,1094.6500244140625,3358220000,98.4800033569336,98.72000122070312,97.66000366210938,97.95999908447266,92.37860107421875,36038700
2014-10-07,1089.300048828125,1090.9599609375,1076.31005859375,1076.31005859375,1076.31005859375,3687870000,97.5,97.77999877929688,96.55999755859375,96.56999969482422,91.06779479980469,45154000
2014-10-08,1075.2099609375,1097.699951171875,1065.75,1097.1199951171875,1097.1199951171875,4441890000,96.62000274658203,98.76000213623047,96.05999755859375,98.44999694824219,92.84066772460938,64931600
2014-10-09,1095.75,1095.93994140625,1067.8299560546875,1067.989990234375,1067.989990234375,4324020000,98.31999969482422,98.56999969482422,96.70999908447266,96.86000061035156,91.34127044677734,62497100
2014-10-10,1063.25,1074.25,1053.3199462890625,1053.3199462890625,1053.3199462890625,4550540000,96.29000091552734,96.83000183105469,94.41999816894531,94.44000244140625,89.05915069580078,77579400
